"","name","SEQUENCE","START","END","STRAND","GENE","COVERAGE","COVERAGE_MAP","GAPS","perc_coverage","perc_identity","DATABASE","ACCESSION","PRODUCT","RESISTANCE","gene_present"
"4329","ESC_NA3980AA_AS","NODE_8_length_148282_cov_26.5003","137359","138021","-","card_acrS","1-663/663","===============","0/0",100,98.34,"card","U00096:3412803-3413466","AcrS is a repressor of the AcrAB efflux complex and is associated with the expression of AcrEF. AcrS is believed to regulate a switch between AcrAB and AcrEF efflux.","glycylcycline/monobactam/phenicol/acridine_dye/triclosan/tetracycline/cephalosporin/fluoroquinolone/carbapenem/aminoglycoside/aminocoumarin/cephamycin/rifamycin/macrolide/penam/diaminopyrimidine/antibacterial_free_fatty_acids",1
"4330","ESC_NA3980AA_AS","NODE_8_length_148282_cov_26.5003","138420","139577","+","card_acrE","1-1158/1158","===============","0/0",100,98.79,"card","U00096:3413864-3415022","AcrE is a membrane fusion protein similar to AcrA.","aminocoumarin/cephamycin/carbapenem/diaminopyrimidine/aminoglycoside/antibacterial_free_fatty_acids/triclosan/tetracycline/acridine_dye/cephalosporin/macrolide/penam/fluoroquinolone/monobactam/glycylcycline/phenicol",1
"4331","ESC_NA3980AA_AS","NODE_8_length_148282_cov_26.5003","139589","142693","+","card_acrF","1-3105/3105","===============","0/0",100,96.49,"card","U00096:3415033-3418138","AcrF is a inner membrane transporter similar to AcrB.","aminoglycoside/carbapenem/diaminopyrimidine/antibacterial_free_fatty_acids/aminocoumarin/cephamycin/phenicol/monobactam/glycylcycline/tetracycline/triclosan/acridine_dye/fluoroquinolone/penam/cephalosporin/macrolide",1
"4332","ESC_NA3980AA_AS","NODE_9_length_147862_cov_25.7964","84405","85373","-","card_pmrF","1-969/969","===============","0/0",100,97.42,"card","U00096:2367071-2368040","PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.","peptide",1
"4333","ESC_NA3980AA_AS","NODE_9_length_147862_cov_25.7964","143517","145160","+","card_yojI","1-1644/1644","===============","0/0",100,97.2,"card","U00096.3:2306972-2308616","YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.","peptide/nitroimidazole/rifamycin/pleuromutilin/penam/fluoroquinolone/cephalosporin/macrolide/tetracycline/acridine_dye",1
"4334","ESC_NA3982AA_AS","NODE_10_length_187198_cov_20.8795","30512","32155","-","card_yojI","1-1644/1644","===============","0/0",100,97.2,"card","U00096.3:2306972-2308616","YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.","peptide/nitroimidazole/rifamycin/pleuromutilin/penam/fluoroquinolone/cephalosporin/macrolide/tetracycline/acridine_dye",1
"4335","ESC_NA3982AA_AS","NODE_10_length_187198_cov_20.8795","90299","91267","+","card_pmrF","1-969/969","===============","0/0",100,97.42,"card","U00096:2367071-2368040","PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.","peptide",1
"4336","ESC_NA3982AA_AS","NODE_11_length_178228_cov_22.9128","30057","31700","+","card_eptA","1-1644/1644","===============","0/0",100,93.31,"card","AP009048:4338625-4340269","PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.","peptide",1
"4337","ESC_NA3982AA_AS","NODE_11_length_178228_cov_22.9128","60915","61946","+","card_mdtN","1-1032/1032","===============","0/0",100,94.96,"card","AP009048.1:4306557-4307589","Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride.","tetracycline/oxazolidinone/acridine_dye/cephalosporin/fluoroquinolone/glycylcycline/phenicol/fosfomycin/peptide/rhodamine/macrolide/penam/nucleoside/rifamycin/nitroimidazole/isoniazid/lincosamide/benzalkonium_chloride/diaminopyrimidine/antibacterial_free_fatty_acids/bicyclomycin",1
"4338","ESC_NA3982AA_AS","NODE_11_length_178228_cov_22.9128","61946","63997","+","card_mdtO","1-2052/2052","===============","0/0",100,97.56,"card","AP009048.1:4304506-4306558","Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride","nucleoside/rifamycin/nitroimidazole/macrolide/penam/diaminopyrimidine/bicyclomycin/antibacterial_free_fatty_acids/isoniazid/lincosamide/benzalkonium_chloride/glycylcycline/phenicol/fosfomycin/oxazolidinone/acridine_dye/tetracycline/cephalosporin/fluoroquinolone/peptide/rhodamine",1
"4339","ESC_NA3982AA_AS","NODE_11_length_178228_cov_22.9128","63994","65460","+","card_mdtP","1-1467/1467","===============","0/0",100,97.82,"card","AP009048.1:4303043-4304510","Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride","benzalkonium_chloride/isoniazid/lincosamide/antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/penam/macrolide/nitroimidazole/rifamycin/nucleoside/rhodamine/peptide/fluoroquinolone/cephalosporin/tetracycline/acridine_dye/oxazolidinone/fosfomycin/phenicol/glycylcycline",1
"4340","ESC_NA3982AA_AS","NODE_12_length_132121_cov_20.5308","4848","6386","-","card_emrY","1-1539/1539","===============","0/0",100,97.73,"card","D78168:1592-3131","emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.","oxazolidinone/acridine_dye/tetracycline/cephalosporin/fluoroquinolone/glycylcycline/phenicol/fosfomycin/peptide/rhodamine/macrolide/penam/nucleoside/rifamycin/nitroimidazole/lincosamide/isoniazid/benzalkonium_chloride/diaminopyrimidine/bicyclomycin/antibacterial_free_fatty_acids",1
"4341","ESC_NA3982AA_AS","NODE_12_length_132121_cov_20.5308","6386","7441","-","card_emrK","1-1056/1056","===============","0/0",100,97.54,"card","D78168:537-1593","emrK is a membrane fusion protein that is a homolog of EmrA. Together with the inner membrane transporter EmrY and the outer membrane channel TolC it mediates multidrug efflux.","macrolide/penam/rifamycin/nitroimidazole/nucleoside/isoniazid/lincosamide/benzalkonium_chloride/bicyclomycin/antibacterial_free_fatty_acids/diaminopyrimidine/cephalosporin/fluoroquinolone/acridine_dye/oxazolidinone/tetracycline/fosfomycin/glycylcycline/phenicol/rhodamine/peptide",1
"4342","ESC_NA3982AA_AS","NODE_12_length_132121_cov_20.5308","7964","8578","+","card_evgA","1-615/615","===============","0/0",100,99.19,"card","BA000007.3:3212026-3212641","EvgA when phosphorylated is a positive regulator for efflux protein complexes emrKY and mdtEF. While usually phosphorylated in a EvgS dependent manner it can be phosphorylated in the absence of EvgS when overexpressed.","diaminopyrimidine/antibacterial_free_fatty_acids/bicyclomycin/benzalkonium_chloride/isoniazid/lincosamide/nucleoside/nitroimidazole/rifamycin/penam/macrolide/aminoglycoside/carbapenem/aminocoumarin/peptide/rhodamine/phenicol/monobactam/glycylcycline/fosfomycin/triclosan/tetracycline/oxazolidinone/acridine_dye/fluoroquinolone/cephalosporin",1
"4343","ESC_NA3982AA_AS","NODE_12_length_132121_cov_20.5308","8583","12176","+","card_evgS","1-3594/3594","===============","0/0",100,96.3,"card","U00096:2484374-2487968","EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.","triclosan/tetracycline/acridine_dye/oxazolidinone/fluoroquinolone/cephalosporin/phenicol/monobactam/glycylcycline/fosfomycin/aminocoumarin/peptide/rhodamine/aminoglycoside/carbapenem/penam/macrolide/nucleoside/nitroimidazole/rifamycin/benzalkonium_chloride/isoniazid/lincosamide/diaminopyrimidine/antibacterial_free_fatty_acids/bicyclomycin",1
"4344","ESC_NA3982AA_AS","NODE_12_length_132121_cov_20.5308","100162","103275","+","card_acrD","1-3114/3114","===============","0/0",100,98.36,"card","AP009048.1:2586251-2589365","AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.","aminocoumarin/aminoglycoside/carbapenem/diaminopyrimidine/antibacterial_free_fatty_acids/tetracycline/triclosan/acridine_dye/fluoroquinolone/penam/macrolide/phenicol/monobactam/glycylcycline",1
"4345","ESC_NA3982AA_AS","NODE_13_length_129428_cov_23.0015","74228","75601","+","card_cpxA","1-1374/1374","===============","0/0",100,98.18,"card","BA000007.3:4903689-4905063","CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.","acridine_dye/tetracycline/triclosan/macrolide/fluoroquinolone/penam/glycylcycline/monobactam/phenicol/aminocoumarin/diaminopyrimidine/carbapenem/aminoglycoside/antibacterial_free_fatty_acids",1
"4346","ESC_NA3982AA_AS","NODE_14_length_124859_cov_19.9548","82107","82520","-","card_H-NS","1-414/414","===============","0/0",100,99.28,"card","BA000007.3:1737691-1738105","H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.","bicyclomycin/antibacterial_free_fatty_acids/diaminopyrimidine/benzalkonium_chloride/isoniazid/lincosamide/nitroimidazole/rifamycin/nucleoside/penam/macrolide/aminoglycoside/carbapenem/rhodamine/cephamycin/aminocoumarin/peptide/fosfomycin/phenicol/glycylcycline/monobactam/fluoroquinolone/cephalosporin/acridine_dye/oxazolidinone/triclosan/tetracycline",1
"4347","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","247519","247851","-","card_Escherichia_coli_emrE","1-333/333","===============","0/0",100,91.89,"card","Z11877.1:486-819","Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation","tetracycline/aminocoumarin/macrolide/aminoglycoside/phenicol",1
"4348","ESC_NA3982AA_AS","NODE_20_length_94142_cov_18.7541","50382","51629","+","card_mdtA","1-1248/1248","===============","0/0",100,95.19,"card","U00096:2154016-2155264","MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.","antibacterial_free_fatty_acids/aminoglycoside/diaminopyrimidine/carbapenem/aminocoumarin/phenicol/glycylcycline/monobactam/penam/fluoroquinolone/macrolide/acridine_dye/triclosan/tetracycline",1
"4349","ESC_NA3982AA_AS","NODE_20_length_94142_cov_18.7541","51629","54751","+","card_mdtB","1-3123/3123","===============","0/0",100,96.64,"card","U00096:2155263-2158386","MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.","aminocoumarin/aminoglycoside/diaminopyrimidine/carbapenem/antibacterial_free_fatty_acids/acridine_dye/tetracycline/triclosan/penam/fluoroquinolone/macrolide/phenicol/glycylcycline/monobactam",1
"4350","ESC_NA3982AA_AS","NODE_20_length_94142_cov_18.7541","54752","57829","+","card_mdtC","1-3078/3078","===============","0/0",100,94.22,"card","U00096:2158386-2161464","MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.","diaminopyrimidine/carbapenem/aminoglycoside/antibacterial_free_fatty_acids/aminocoumarin/glycylcycline/monobactam/phenicol/acridine_dye/triclosan/tetracycline/macrolide/fluoroquinolone/penam",1
"4351","ESC_NA3982AA_AS","NODE_20_length_94142_cov_18.7541","59242","60645","+","card_baeS","1-1404/1404","===============","0/0",100,90.53,"card","AP009048:2165013-2166417","BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.","aminocoumarin/carbapenem/diaminopyrimidine/aminoglycoside/antibacterial_free_fatty_acids/tetracycline/triclosan/acridine_dye/macrolide/fluoroquinolone/penam/monobactam/glycylcycline/phenicol",1
"4352","ESC_NA3982AA_AS","NODE_20_length_94142_cov_18.7541","60642","61363","+","card_baeR","1-722/723","===============","0/0",99.86,97.23,"card","AP009048.1:2166413-2167136","BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.","phenicol/monobactam/glycylcycline/tetracycline/triclosan/acridine_dye/penam/fluoroquinolone/macrolide/aminoglycoside/carbapenem/diaminopyrimidine/antibacterial_free_fatty_acids/aminocoumarin",1
"4353","ESC_NA3982AA_AS","NODE_26_length_79828_cov_19.4368","37352","37735","+","card_marA","1-384/384","===============","0/0",100,98.7,"card","AP009048.1:1621288-1621672","In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.","antibacterial_free_fatty_acids/penem/diaminopyrimidine/macrolide/penam/rifamycin/cephamycin/aminocoumarin/carbapenem/aminoglycoside/cephalosporin/fluoroquinolone/tetracycline/triclosan/acridine_dye/monobactam/glycylcycline/phenicol",1
"4354","ESC_NA3982AA_AS","NODE_29_length_67407_cov_23.6063","18468","19601","-","card_Escherichia_coli_ampC","1-1134/1134","===============","0/0",100,97.62,"card","NC_000913.3:4377811-4378945","A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.","cephalosporin/penam",1
"4355","ESC_NA3982AA_AS","NODE_2_length_322137_cov_22.9257","84297","85784","+","card_tolC","1-1488/1488","===============","0/0",100,97.72,"card","FJ768952:1-1489","TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.","rifamycin/triclosan/tetracycline/glycylcycline/cephamycin/carbapenem/aminoglycoside/macrolide/penam/pleuromutilin/nitroimidazole/nucleoside/isoniazid/lincosamide/benzalkonium_chloride/antibacterial_free_fatty_acids/bicyclomycin/penem/diaminopyrimidine/cephalosporin/fluoroquinolone/oxazolidinone/acridine_dye/fosfomycin/monobactam/phenicol/rhodamine/peptide/aminocoumarin",1
"4356","ESC_NA3982AA_AS","NODE_2_length_322137_cov_22.9257","111569","112388","-","card_bacA","1-820/822","===============","0/0",99.76,98.17,"card","U00096.3:3203310-3204132","The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.","peptide",1
"4357","ESC_NA3982AA_AS","NODE_2_length_322137_cov_22.9257","311214","311876","-","card_acrS","1-663/663","===============","0/0",100,98.34,"card","U00096:3412803-3413466","AcrS is a repressor of the AcrAB efflux complex and is associated with the expression of AcrEF. AcrS is believed to regulate a switch between AcrAB and AcrEF efflux.","glycylcycline/monobactam/phenicol/acridine_dye/triclosan/tetracycline/cephalosporin/fluoroquinolone/carbapenem/aminoglycoside/aminocoumarin/cephamycin/rifamycin/macrolide/penam/diaminopyrimidine/antibacterial_free_fatty_acids",1
"4358","ESC_NA3982AA_AS","NODE_2_length_322137_cov_22.9257","312275","313432","+","card_acrE","1-1158/1158","===============","0/0",100,98.79,"card","U00096:3413864-3415022","AcrE is a membrane fusion protein similar to AcrA.","aminocoumarin/cephamycin/carbapenem/diaminopyrimidine/aminoglycoside/antibacterial_free_fatty_acids/triclosan/tetracycline/acridine_dye/cephalosporin/macrolide/penam/fluoroquinolone/monobactam/glycylcycline/phenicol",1
"4359","ESC_NA3982AA_AS","NODE_2_length_322137_cov_22.9257","313444","316548","+","card_acrF","1-3105/3105","===============","0/0",100,96.49,"card","U00096:3415033-3418138","AcrF is a inner membrane transporter similar to AcrB.","aminoglycoside/carbapenem/diaminopyrimidine/antibacterial_free_fatty_acids/aminocoumarin/cephamycin/phenicol/monobactam/glycylcycline/tetracycline/triclosan/acridine_dye/fluoroquinolone/penam/cephalosporin/macrolide",1
"4360","ESC_NA3982AA_AS","NODE_30_length_65559_cov_20.5267","10798","12024","-","card_mdtG","1-1227/1227","===============","0/0",100,98.37,"card","CP000800.1:1191728-1192955","The MdtG protein also named YceE appears to be a member of the major facilitator superfamily of transporters and it has been reported when overexpressed to increase fosfomycin and deoxycholate resistances. mdtG is a member of the marA-soxS-rob regulon.","macrolide/penam/rifamycin/nitroimidazole/nucleoside/isoniazid/lincosamide/benzalkonium_chloride/bicyclomycin/antibacterial_free_fatty_acids/diaminopyrimidine/cephalosporin/fluoroquinolone/acridine_dye/oxazolidinone/tetracycline/fosfomycin/glycylcycline/phenicol/rhodamine/peptide",1
"4361","ESC_NA3982AA_AS","NODE_30_length_65559_cov_20.5267","20655","21863","-","card_mdtH","1-1209/1209","===============","0/0",100,98.26,"card","U00096:1124118-1125327","Multidrug resistance protein MdtH","nitroimidazole/rifamycin/nucleoside/penam/macrolide/antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/benzalkonium_chloride/isoniazid/lincosamide/fosfomycin/phenicol/glycylcycline/fluoroquinolone/cephalosporin/tetracycline/acridine_dye/oxazolidinone/rhodamine/peptide",1
"4362","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","137435","138107","-","card_kdpE","1-673/678","===============","0/0",99.26,95.99,"card","U00096.3:721056-721734","kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.","aminoglycoside",1
"4363","ESC_NA3982AA_AS","NODE_44_length_25135_cov_21.2352","21848","23014","-","card_ugd","1-1167/1167","===============","0/0",100,98.11,"card","U00096:2098447-2099614","PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin","peptide",1
"4364","ESC_NA3982AA_AS","NODE_5_length_236655_cov_21.3506","5219","6451","+","card_Escherichia_coli_mdfA","1-1233/1233","===============","0/0",100,96.35,"card","JQ394987:1-1234","Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr/CmlA chloramphenicol exporter.","antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/isoniazid/lincosamide/benzalkonium_chloride/rifamycin/nitroimidazole/nucleoside/macrolide/penam/rhodamine/peptide/fosfomycin/glycylcycline/phenicol/cephalosporin/fluoroquinolone/tetracycline/acridine_dye/oxazolidinone",1
"4365","ESC_NA3982AA_AS","NODE_5_length_236655_cov_21.3506","128534","130282","+","card_msbA","1-1749/1749","===============","0/0",100,98.06,"card","U00096.3:966621-968370","MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.","peptide/rifamycin/pleuromutilin/nitroimidazole/tetracycline/acridine_dye/cephalosporin/macrolide/penam/fluoroquinolone",1
"4366","ESC_NA3982AA_AS","NODE_63_length_4920_cov_18.6157","1334","2539","-","card_tet(B)","1-1206/1206","===============","0/0",100,99.75,"card","AB089595:1-1207","Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.","rhodamine/peptide/fluoroquinolone/cephalosporin/tetracycline/acridine_dye/oxazolidinone/fosfomycin/phenicol/glycylcycline/benzalkonium_chloride/isoniazid/lincosamide/antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/penam/macrolide/nitroimidazole/rifamycin/nucleoside",1
"4367","ESC_NA3982AA_AS","NODE_6_length_226455_cov_22.0661","130980","132518","-","card_emrB","1-1539/1539","===============","0/0",100,97.86,"card","U00096:2812616-2814155","emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.","rhodamine/peptide/fosfomycin/glycylcycline/phenicol/cephalosporin/fluoroquinolone/tetracycline/acridine_dye/oxazolidinone/antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/lincosamide/isoniazid/benzalkonium_chloride/rifamycin/nitroimidazole/nucleoside/macrolide/penam",1
"4368","ESC_NA3982AA_AS","NODE_6_length_226455_cov_22.0661","132535","133707","-","card_emrA","1-1173/1173","===============","0/0",100,97.87,"card","AP009048:2810083-2811256","EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.","benzalkonium_chloride/isoniazid/lincosamide/diaminopyrimidine/bicyclomycin/antibacterial_free_fatty_acids/penam/macrolide/nucleoside/nitroimidazole/rifamycin/peptide/rhodamine/acridine_dye/oxazolidinone/tetracycline/fluoroquinolone/cephalosporin/phenicol/glycylcycline/fosfomycin",1
"4369","ESC_NA3982AA_AS","NODE_6_length_226455_cov_22.0661","133834","134364","-","card_emrR","1-531/531","===============","0/0",100,98.87,"card","U00096.3:2810770-2811301","EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.","rifamycin/nitroimidazole/nucleoside/macrolide/penam/bicyclomycin/antibacterial_free_fatty_acids/diaminopyrimidine/lincosamide/isoniazid/benzalkonium_chloride/fosfomycin/glycylcycline/phenicol/cephalosporin/fluoroquinolone/oxazolidinone/acridine_dye/tetracycline/rhodamine/peptide",1
"4370","ESC_NA3982AA_AS","NODE_7_length_204006_cov_22.1765","15052","15684","+","card_CRP","1-633/633","===============","0/0",100,99.21,"card","AP009048.1:4153664-4154297","CRP is a global regulator that represses MdtEF multidrug efflux pump expression.","tetracycline/triclosan/acridine_dye/fluoroquinolone/penam/macrolide/phenicol/monobactam/glycylcycline/aminocoumarin/aminoglycoside/carbapenem/diaminopyrimidine/antibacterial_free_fatty_acids",1
"4371","ESC_NA3982AA_AS","NODE_7_length_204006_cov_22.1765","196937","198094","+","card_mdtE","1-1158/1158","===============","0/0",100,98.62,"card","AP009048.1:3980026-3981184","MdtE is the membrane fusion protein of the MdtEF multidrug efflux complex. It shares 70% sequence similarity with AcrA.","glycylcycline/monobactam/phenicol/acridine_dye/tetracycline/triclosan/macrolide/fluoroquinolone/penam/diaminopyrimidine/carbapenem/aminoglycoside/antibacterial_free_fatty_acids/aminocoumarin",1
"4372","ESC_NA3982AA_AS","NODE_7_length_204006_cov_22.1765","198119","201232","+","card_mdtF","1-3114/3114","===============","0/0",100,97.33,"card","U00096:3660414-3663528","MdtF is the multidrug inner membrane transporter for the MdtEF-TolC efflux complex.","triclosan/tetracycline/acridine_dye/macrolide/fluoroquinolone/penam/monobactam/glycylcycline/phenicol/aminocoumarin/carbapenem/diaminopyrimidine/aminoglycoside/antibacterial_free_fatty_acids",1
"4373","ESC_NA3982AA_AS","NODE_7_length_204006_cov_22.1765","201595","202323","-","card_gadW","1-729/729","===============","0/0",100,99.86,"card","CP015085.1:2551712-2552441","GadW is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance. GadW inhibits GadX-dependent activation. GadW clearly represses gadX and in situations where GadX is missing activates gadA and gadBC.","phenicol/monobactam/glycylcycline/penam/fluoroquinolone/macrolide/triclosan/tetracycline/acridine_dye/antibacterial_free_fatty_acids/aminoglycoside/carbapenem/diaminopyrimidine/aminocoumarin",1
"4374","ESC_NA3982AA_AS","NODE_7_length_204006_cov_22.1765","202692","203516","-","card_gadX","1-825/825","===============","0/0",100,93.82,"card","AP009048.1:3974605-3975430","GadX is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance.","aminoglycoside/diaminopyrimidine/carbapenem/antibacterial_free_fatty_acids/aminocoumarin/phenicol/glycylcycline/monobactam/acridine_dye/tetracycline/triclosan/penam/fluoroquinolone/macrolide",1
"4375","ESC_NA3982AA_AS","NODE_8_length_198793_cov_22.0094","9406","10563","-","card_Escherichia_coli_ampH","1-1158/1158","===============","0/0",100,97.5,"card","AP012030.1:395554-396712","AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.","cephalosporin/penam",1
"4376","ESC_NA3982AA_AS","NODE_8_length_198793_cov_22.0094","95433","98582","-","card_acrB","1-3150/3150","===============","0/0",100,97.78,"card","U00096.3:481254-484404","Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.","antibacterial_free_fatty_acids/diaminopyrimidine/rifamycin/penam/macrolide/aminoglycoside/carbapenem/aminocoumarin/phenicol/monobactam/glycylcycline/fluoroquinolone/cephalosporin/tetracycline/triclosan/acridine_dye",1
"4377","ESC_NA3982AA_AS","NODE_8_length_198793_cov_22.0094","98605","99798","-","card_Escherichia_coli_acrA","1-1194/1194","===============","0/0",100,99.16,"card","U00096.3:484426-485620","AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.","rifamycin/macrolide/penam/diaminopyrimidine/antibacterial_free_fatty_acids/glycylcycline/monobactam/phenicol/acridine_dye/tetracycline/triclosan/cephalosporin/fluoroquinolone/carbapenem/aminoglycoside/aminocoumarin",1
"4378","ESC_NA3992AA_AS","NODE_11_length_148116_cov_21.1125","18573","19706","-","card_Escherichia_coli_ampC","1-1134/1134","===============","0/0",100,97.62,"card","NC_000913.3:4377811-4378945","A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.","cephalosporin/penam",1
"4379","ESC_NA3992AA_AS","NODE_12_length_143858_cov_22.2921","78212","79678","-","card_mdtP","1-1467/1467","===============","0/0",100,97.82,"card","AP009048.1:4303043-4304510","Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride","benzalkonium_chloride/isoniazid/lincosamide/antibacterial_free_fatty_acids/bicyclomycin/diaminopyrimidine/penam/macrolide/nitroimidazole/rifamycin/nucleoside/rhodamine/peptide/fluoroquinolone/cephalosporin/tetracycline/acridine_dye/oxazolidinone/fosfomycin/phenicol/glycylcycline",1
"4380","ESC_NA3992AA_AS","NODE_12_length_143858_cov_22.2921","79675","81726","-","card_mdtO","1-2052/2052","===============","0/0",100,97.56,"card","AP009048.1:4304506-4306558","Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride","nucleoside/rifamycin/nitroimidazole/macrolide/penam/diaminopyrimidine/bicyclomycin/antibacterial_free_fatty_acids/isoniazid/lincosamide/benzalkonium_chloride/glycylcycline/phenicol/fosfomycin/oxazolidinone/acridine_dye/tetracycline/cephalosporin/fluoroquinolone/peptide/rhodamine",1
