"","name","SEQUENCE","START","END","STRAND","GENE","COVERAGE","COVERAGE_MAP","GAPS","perc_coverage","perc_identity","DATABASE","ACCESSION","PRODUCT","RESISTANCE","gene_present"
"1815","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_15_length_120735_cov_5.525244","88725","88861","-","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1816","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_16_length_114944_cov_5.326875","46652","46754","-","vfdb_entD","14-117/771","===...../......","3/7",12.97,83.18,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1817","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_19_length_87556_cov_5.479604","79940","80054","-","vfdb_entD","14-127/771","===...../......","2/3",14.66,82.76,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1818","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","240243","240359","+","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1819","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","258595","258713","-","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1820","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","532117","532228","-","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1821","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","548569","548705","-","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1822","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","551277","551678","+","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1823","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","554405","554956","+","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1824","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_1_length_633050_cov_5.292102","556185","556354","+","vfdb_flgJ","94-260/924",".===..../......","1/3",18.07,75.29,"vfdb","YP_001006756","(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1825","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_20_length_84593_cov_5.403411","61388","61505","+","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1826","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_26_length_53479_cov_5.364488","15410","15545","-","vfdb_entD","1-137/771","===...../......","3/3",17.51,81.88,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1827","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_29_length_41994_cov_6.439033","32614","32810","+","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"1828","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_2_length_426013_cov_5.244120","277244","277915","-","vfdb_cheD","847-1518/1674",".......=======.","0/0",40.14,75,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1829","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_2_length_426013_cov_5.244120","307245","307366","+","vfdb_entD","15-137/771","===...../......","4/5",15.56,84,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1830","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_2_length_426013_cov_5.244120","328869","329128","+","vfdb_fliN","157-416/417",".....==========","0/0",62.35,78.46,"vfdb","YP_001006749","(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1831","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_34_length_29323_cov_5.272730","17781","17920","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1832","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_37_length_17191_cov_6.839227","14692","14992","-","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"1833","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_3_length_322020_cov_5.384997","159013","159137","+","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1834","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_40_length_14261_cov_5.103180","8720","8854","+","vfdb_entD","1-136/771","===...../......","3/3",17.38,81.75,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1835","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_4_length_320858_cov_5.864145","120822","120941","+","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1836","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_4_length_320858_cov_5.864145","202097","202234","+","vfdb_fimE","400-537/597","..........====.","0/0",23.12,81.88,"vfdb","NP_757240","(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"1837","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_5_length_284660_cov_5.664803","49052","49155","+","vfdb_entD","10-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1838","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_5_length_284660_cov_5.664803","124711","124841","+","vfdb_entD","11-140/771","===...../......","2/3",16.73,85.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1839","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_5_length_284660_cov_5.664803","130548","130652","-","vfdb_entD","11-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1840","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_6_length_269029_cov_5.387680","196149","196267","+","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1841","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_7_length_265838_cov_5.635886","138505","138632","+","vfdb_entD","10-140/771","===...../......","2/3",16.6,79.39,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1842","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_8_length_250605_cov_5.466111","179255","179978","-","vfdb_cheD","795-1518/1674",".......=======.","0/0",43.25,77.49,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1843","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_8_length_250605_cov_5.466111","195379","195518","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,86.62,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1844","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_9_length_232239_cov_5.263566","13341","13471","-","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1845","ESC_HA6332AA_AS","NODE_10_length_203930_cov_11.3163_ID_19","73301","73405","+","vfdb_entD","11-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1846","ESC_HA6332AA_AS","NODE_10_length_203930_cov_11.3163_ID_19","79112","79242","-","vfdb_entD","11-140/771","===...../......","2/3",16.73,85.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1847","ESC_HA6332AA_AS","NODE_10_length_203930_cov_11.3163_ID_19","154798","154901","-","vfdb_entD","10-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1848","ESC_HA6332AA_AS","NODE_11_length_178272_cov_11.4615_ID_21","162750","162885","+","vfdb_entD","1-137/771","===...../......","3/3",17.51,81.88,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1849","ESC_HA6332AA_AS","NODE_12_length_163101_cov_11.3728_ID_23","90241","90359","+","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1850","ESC_HA6332AA_AS","NODE_13_length_161153_cov_11.0602_ID_25","30076","30195","-","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1851","ESC_HA6332AA_AS","NODE_14_length_141693_cov_11.2001_ID_27","7557","7671","+","vfdb_entD","14-127/771","===...../......","2/3",14.66,82.76,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1852","ESC_HA6332AA_AS","NODE_14_length_141693_cov_11.2001_ID_27","92815","92949","-","vfdb_entD","1-136/771","===...../......","3/3",17.38,81.75,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1853","ESC_HA6332AA_AS","NODE_15_length_129450_cov_11.2449_ID_29","58656","58786","-","vfdb_entD","1-131/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1854","ESC_HA6332AA_AS","NODE_15_length_129450_cov_11.2449_ID_29","92494","92606","+","vfdb_katB","1231-1343/2196","........==.....","0/0",5.15,80.53,"vfdb","YP_096397","(katB) catalase-peroxidase KatB [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]",NA,1
"1855","ESC_HA6332AA_AS","NODE_15_length_129450_cov_11.2449_ID_29","95246","95355","+","vfdb_entD","15-124/771","===...../......","2/2",14.14,88.29,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1856","ESC_HA6332AA_AS","NODE_1_length_491049_cov_10.5092_ID_1","356821","357492","-","vfdb_cheD","847-1518/1674",".......=======.","0/0",40.14,75,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1857","ESC_HA6332AA_AS","NODE_1_length_491049_cov_10.5092_ID_1","386822","386943","+","vfdb_entD","15-137/771","===...../......","4/5",15.56,84,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1858","ESC_HA6332AA_AS","NODE_1_length_491049_cov_10.5092_ID_1","408446","408705","+","vfdb_fliN","157-416/417",".....==========","0/0",62.35,78.46,"vfdb","YP_001006749","(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1859","ESC_HA6332AA_AS","NODE_20_length_84884_cov_10.3846_ID_39","23471","23588","-","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1860","ESC_HA6332AA_AS","NODE_29_length_31927_cov_10.475_ID_57","20407","20546","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1861","ESC_HA6332AA_AS","NODE_2_length_424657_cov_10.9619_ID_3","217688","217818","+","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1862","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","60258","60427","-","vfdb_flgJ","94-260/924",".===..../......","1/3",18.07,75.29,"vfdb","YP_001006756","(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1863","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","61656","62207","-","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1864","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","64934","65335","-","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1865","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","67907","68043","+","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1866","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","84384","84495","+","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1867","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","323433","323551","+","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1868","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","341787","341903","-","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1869","ESC_HA6332AA_AS","NODE_43_length_14402_cov_14.3055_ID_85","12772","14402","+","vfdb_vat","961-2591/4131","...=====/=.....","7/14",39.31,78.08,"vfdb","NP_752330","(vat) Haemoglobin protease [Tsh (VF0233)] [Escherichia coli CFT073]",NA,1
"1870","ESC_HA6332AA_AS","NODE_4_length_387119_cov_11.3403_ID_7","134223","134350","+","vfdb_entD","10-140/771","===...../......","2/3",16.6,79.39,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1871","ESC_HA6332AA_AS","NODE_4_length_387119_cov_11.3403_ID_7","337183","337319","-","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1872","ESC_HA6332AA_AS","NODE_4_length_387119_cov_11.3403_ID_7","384926","385226","-","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"1873","ESC_HA6332AA_AS","NODE_50_length_9522_cov_11.4705_ID_99","164","360","+","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"1874","ESC_HA6332AA_AS","NODE_5_length_333753_cov_11.2376_ID_9","170581","170705","+","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1875","ESC_HA6332AA_AS","NODE_7_length_263464_cov_11.0873_ID_13","41031","41168","-","vfdb_fimE","400-537/597","..........====.","0/0",23.12,81.88,"vfdb","NP_757240","(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"1876","ESC_HA6332AA_AS","NODE_7_length_263464_cov_11.0873_ID_13","195253","195378","+","vfdb_entD","1-126/771","===...../......","2/2",16.21,88.98,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1877","ESC_HA6332AA_AS","NODE_8_length_210720_cov_11.3865_ID_15","55194","55333","-","vfdb_entD","1-141/771","===...../......","2/3",18.03,86.62,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1878","ESC_HA6332AA_AS","NODE_8_length_210720_cov_11.3865_ID_15","70734","71457","+","vfdb_cheD","795-1518/1674",".......=======.","0/0",43.25,77.49,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1879","ESC_HA6342AA_AS","NODE_10_length_163231_cov_11.5598_ID_19","90371","90489","+","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1880","ESC_HA6342AA_AS","NODE_12_length_144905_cov_11.4628_ID_23","29823","29942","-","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1881","ESC_HA6342AA_AS","NODE_14_length_129423_cov_11.4582_ID_27","58629","58759","-","vfdb_entD","1-131/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1882","ESC_HA6342AA_AS","NODE_14_length_129423_cov_11.4582_ID_27","92467","92579","+","vfdb_katB","1231-1343/2196","........==.....","0/0",5.15,80.53,"vfdb","YP_096397","(katB) catalase-peroxidase KatB [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]",NA,1
"1883","ESC_HA6342AA_AS","NODE_14_length_129423_cov_11.4582_ID_27","95219","95328","+","vfdb_entD","15-124/771","===...../......","2/2",14.14,88.29,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1884","ESC_HA6342AA_AS","NODE_16_length_84884_cov_11.103_ID_31","23471","23588","-","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1885","ESC_HA6342AA_AS","NODE_19_length_60781_cov_11.1583_ID_37","1460","1597","+","vfdb_fimE","400-537/597","..........====.","0/0",23.12,81.88,"vfdb","NP_757240","(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"1886","ESC_HA6342AA_AS","NODE_1_length_687714_cov_11.4641_ID_1","470515","470645","-","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1887","ESC_HA6342AA_AS","NODE_28_length_31927_cov_10.8418_ID_55","20407","20546","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1888","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","230353","230469","+","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1889","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","248705","248823","-","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1890","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","525362","525473","-","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1891","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","541814","541950","-","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1892","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","544522","544923","+","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1893","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","547650","548201","+","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1894","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","549430","549599","+","vfdb_flgJ","94-260/924",".===..../......","1/3",18.07,75.29,"vfdb","YP_001006756","(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"1895","ESC_HA6342AA_AS","NODE_37_length_17670_cov_11.7305_ID_73","15477","15777","-","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"1896","ESC_HA6342AA_AS","NODE_3_length_360668_cov_11.4209_ID_5","197703","197827","+","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1897","ESC_HA6342AA_AS","NODE_49_length_9522_cov_11.5495_ID_97","164","360","+","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"1898","ESC_HA6342AA_AS","NODE_4_length_360054_cov_11.5147_ID_7","131872","131999","+","vfdb_entD","10-140/771","===...../......","2/3",16.6,79.39,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"1899","ESC_HA6342AA_AS","NODE_4_length_360054_cov_11.5147_ID_7","328080","328216","-","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
