"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_7707","","hypothetical protein","109","216","0","343","100.0","61.3595706619","inf","1.05339824888e-39","2.35023683307e-35","6.63908709907e-38"
"group_134","","hypothetical protein","0","341","109","218","0.0","38.9982110912","0.0","2.37378683733e-39","5.29615581277e-35","1.49187487684e-37"
"group_13532","","hypothetical protein","50","5","59","554","45.871559633","99.1055456172","93.8983050847","8.37281075454e-39","1.86805780744e-34","5.23265492281e-37"
"group_13528","","hypothetical protein","50","5","59","554","45.871559633","99.1055456172","93.8983050847","8.37281075454e-39","1.86805780744e-34","5.23265492281e-37"
"group_5623","glmU_2","Bifunctional protein GlmU","55","11","54","548","50.4587155963","98.0322003578","50.7407407407","1.05072474016e-38","2.34427196776e-34","6.53000548123e-37"
"group_13525","","hypothetical protein","55","11","54","548","50.4587155963","98.0322003578","50.7407407407","1.05072474016e-38","2.34427196776e-34","6.53000548123e-37"
"group_10743","","hypothetical protein","107","202","2","357","98.1651376147","63.8640429338","94.551980198","2.36707000337e-38","5.28116988452e-34","1.46699163459e-36"
"group_12867","","hypothetical protein","107","203","2","356","98.1651376147","63.6851520572","93.8226600985","3.59489125023e-38","8.02056186838e-34","2.22176229041e-36"
"group_9329","","hypothetical protein","50","6","59","553","45.871559633","98.9266547406","78.1073446328","7.07750669295e-38","1.57906251826e-33","4.36205115543e-36"
"group_11119","","hypothetical protein","48","4","61","555","44.0366972477","99.2844364937","109.180327869","7.45046600669e-38","1.66227347075e-33","4.57926575965e-36"
"group_7906","","hypothetical protein","49","5","60","554","44.9541284404","99.1055456172","90.4866666667","7.79229617277e-38","1.73853919911e-33","4.77620659095e-36"
"cadC","","CadC DNA-binding transcriptional activator","109","226","0","333","100.0","59.5706618962","inf","8.38444150349e-38","1.87065274384e-33","5.12507601053e-36"
"group_9184","","hypothetical protein","107","206","2","353","98.1651376147","63.1484794275","91.677184466","1.24646787465e-37","2.78099447513e-33","7.59834556047e-36"
"group_1680","","IS66 family transposase IS682","44","1","65","558","40.3669724771","99.8211091234","377.723076923","1.5432181202e-37","3.44307394798e-33","9.38167288277e-36"
"group_5076","cadC","CadC DNA-binding transcriptional activator","0","330","109","229","0.0","40.9660107335","0.0","1.94088046409e-37","4.33029840342e-33","1.17671152267e-35"
"group_13070","","hypothetical protein","107","209","2","350","98.1651376147","62.6118067979","89.5933014354","4.25750618897e-37","9.49892205821e-33","2.57423362011e-35"
"group_7910","","hypothetical protein","48","5","61","554","44.0366972477","99.1055456172","87.1868852459","7.13164565303e-37","1.59114146165e-32","4.30038232878e-35"
"group_10936","","hypothetical protein","75","56","34","503","68.8073394495","89.9821109123","19.8135504202","7.95329062984e-37","1.77445867242e-32","4.78290747284e-35"
"group_1526","","hypothetical protein","75","58","34","501","68.8073394495","89.6243291592","19.0542596349","3.71281071966e-36","8.28365199663e-32","2.22678817114e-34"
"group_5245","","hypothetical protein","106","206","3","353","97.247706422","63.1484794275","60.5469255663","5.08479204988e-36","1.13446795425e-31","3.04146904624e-34"
"group_5773","","hypothetical protein","85","92","24","467","77.9816513761","83.542039356","17.977807971","7.60112277947e-36","1.69588650333e-31","4.53445589125e-34"
"group_4788","","hypothetical protein","48","7","61","552","44.0366972477","98.747763864","62.0515222482","4.11037707601e-35","9.17066229428e-31","2.44550994514e-33"
"group_1625","ybiP_2","putative hydrolase, inner membrane","91","120","18","439","83.4862385321","78.5330948122","18.4949074074","4.49304950293e-35","1.0024442746e-30","2.6660751984e-33"
"group_13520","","hypothetical protein","47","6","62","553","43.119266055","98.9266547406","69.8682795699","5.11226595587e-35","1.14059765742e-30","3.02545797723e-33"
"group_1527","","hypothetical protein","8","384","101","175","7.33944954128","31.3059033989","0.036097359736","7.19028288877e-35","1.60422401531e-30","4.24397887649e-33"
"mdtM","","multidrug efflux transporter MdtM","0","314","109","245","0.0","43.8282647585","0.0","8.99724101441e-35","2.00737444272e-30","5.2965024874e-33"
"group_3216","","hypothetical protein","107","223","2","336","98.1651376147","60.1073345259","80.6098654709","1.38140254296e-34","3.0820472136e-30","8.11065056211e-33"
"group_13277","","hypothetical protein","0","311","109","248","0.0","44.3649373882","0.0","3.90273508671e-34","8.70739225195e-30","2.28540479054e-32"
"yafX_1","","CP4-6 prophage; predicted protein","0","308","109","251","0.0","44.9016100179","0.0","7.42847889781e-34","1.65736792689e-29","4.31606230961e-32"
"group_11003","","hypothetical protein","0","308","109","251","0.0","44.9016100179","0.0","7.42847889781e-34","1.65736792689e-29","4.31606230961e-32"
"group_13331","","hypothetical protein","0","308","109","251","0.0","44.9016100179","0.0","7.42847889781e-34","1.65736792689e-29","4.31606230961e-32"
"group_13068","","hypothetical protein","107","229","2","330","98.1651376147","59.0339892665","77.096069869","1.30524798979e-33","2.91213879001e-29","7.56399685718e-32"
"group_5840","","hypothetical protein","108","241","1","318","99.0825688073","56.8872987478","142.506224066","1.8730850439e-33","4.17904004144e-29","1.08265286048e-31"
"group_11125","","hypothetical protein","38","0","71","559","34.8623853211","100.0","inf","2.26050994027e-33","5.04342372774e-29","1.30321026557e-31"
"group_3972","","hypothetical protein","107","231","2","328","98.1651376147","58.6762075134","75.9653679654","2.37712468162e-33","5.30360287717e-29","1.36690795803e-31"
"yfjQ_4","","CP4-57 prophage; predicted protein","5","354","104","205","4.5871559633","36.6726296959","0.0278411560191","3.02602529633e-33","6.75136503865e-29","1.73556941868e-31"
"group_466","","hypothetical protein","43","4","66","555","39.4495412844","99.2844364937","90.3977272727","4.16718970151e-33","9.29741694303e-29","2.38395306232e-31"
"group_5284","","hypothetical protein","0","303","109","256","0.0","45.7960644007","0.0","4.38174332918e-33","9.77610754174e-29","2.49390498514e-31"
"group_4284","","hypothetical protein","0","303","109","256","0.0","45.7960644007","0.0","4.38174332918e-33","9.77610754174e-29","2.49390498514e-31"
"yfjP_1","","CP4-57 prophage; predicted GTP-binding protein","4","345","105","214","3.66972477064","38.282647585","0.023630089717","5.40070610118e-33","1.20495153823e-28","3.06603444843e-31"
"group_10742","","hypothetical protein","107","233","2","326","98.1651376147","58.3184257603","74.8540772532","7.5230051792e-33","1.67845768553e-28","4.26004488713e-31"
"group_3189","","hypothetical protein","15","414","94","145","13.7614678899","25.939177102","0.0558896083873","7.69024090321e-33","1.71576964792e-28","4.34372062764e-31"
"ymfK_1","","e14 prophage; predicted repressor protein","107","234","2","325","98.1651376147","58.1395348837","74.3055555556","8.79584482635e-33","1.96244093921e-28","4.95565893739e-31"
"yjiQ","","hypothetical protein","108","248","1","311","99.0825688073","55.6350626118","135.435483871","3.08343153247e-32","6.8794440921e-28","1.73285745393e-30"
"group_5944","queC_1","7-cyano-7-deazaguanine synthase","0","297","109","262","0.0","46.8694096601","0.0","5.17582598297e-32","1.15477853506e-27","2.90145360568e-30"
"group_6576","","hypothetical protein","106","230","3","329","97.247706422","58.85509839","50.5420289855","6.76101903348e-32","1.50845095656e-27","3.7805788385e-30"
"symE","","toxin-like protein of the SOS response","107","240","2","319","98.1651376147","57.0661896243","71.1104166667","6.99797004947e-32","1.56131709774e-27","3.90329274434e-30"
"deoR_1","","DeoR DNA-binding transcriptional repressor","0","294","109","265","0.0","47.4060822898","0.0","1.01311050216e-31","2.26035084136e-27","5.60881102075e-30"
"rbsK_1","","ribokinase","0","294","109","265","0.0","47.4060822898","0.0","1.01311050216e-31","2.26035084136e-27","5.60881102075e-30"
"rfbC","","dTDP-4-dehydrorhamnose 3,5-epimerase","0","294","109","265","0.0","47.4060822898","0.0","1.01311050216e-31","2.26035084136e-27","5.60881102075e-30"
"fucP_1","","fucose:H+ symporter","0","293","109","266","0.0","47.5849731664","0.0","2.21616241767e-31","4.94447997006e-27","1.22388118071e-29"
"fimA_1","","major type 1 subunit fimbrin (pilin)","0","292","109","267","0.0","47.7638640429","0.0","2.48376330777e-31","5.54152431597e-27","1.36827760888e-29"
"group_11127","","hypothetical protein","42","5","67","554","38.5321100917","99.1055456172","69.4567164179","2.97838910725e-31","6.64508393719e-27","1.63672018157e-29"
"ulaA_2","","L-ascorbate PTS permease - UlaA subunit","0","290","109","269","0.0","48.1216457961","0.0","4.02603333492e-31","8.98248297353e-27","2.2069982736e-29"
"group_2067","","hypothetical protein","71","63","38","496","65.1376146789","88.7298747764","14.7101086048","5.7075613229e-31","1.27341400675e-26","3.12111276165e-29"
"group_24557","yeeS_1","CP4-44 prophage; predicted DNA repair protein","1","303","108","256","0.917431192661","45.7960644007","0.00782300452267","6.60914219794e-31","1.47456571578e-26","3.60529514861e-29"
"group_13333","","hypothetical protein","0","289","109","270","0.0","48.3005366726","0.0","9.08232411164e-31","2.02635733255e-26","4.93030981155e-29"
"group_13335","","hypothetical protein","0","289","109","270","0.0","48.3005366726","0.0","9.08232411164e-31","2.02635733255e-26","4.93030981155e-29"
"group_829","era_1","GTPase Era","0","288","109","271","0.0","48.4794275492","0.0","9.95738154496e-31","2.2215913965e-26","5.39221212742e-29"
"pinE_2","","hypothetical protein","0","287","109","272","0.0","48.6583184258","0.0","1.20880647951e-30","2.69696813643e-26","6.53018919232e-29"
"group_5293","","hypothetical protein","0","286","109","273","0.0","48.8372093023","0.0","1.56719488331e-30","3.49656850414e-26","8.44581764286e-29"
"yfjX_2","","CP4-57 prophage; predicted antirestriction protein","4","328","105","231","3.66972477064","41.3237924866","0.0268292682927","2.58394253877e-30","5.76503419825e-26","1.38916486705e-28"
"group_249","yafT","hypothetical protein","64","46","45","513","58.7155963303","91.771019678","15.8608695652","2.66033180217e-30","5.93546628382e-26","1.42679477976e-28"
"group_4339","","hypothetical protein","0","285","109","274","0.0","49.0161001789","0.0","3.55676855025e-30","7.93550631245e-26","1.9029991157e-28"
"group_120","yfjQ_3","CP4-57 prophage; predicted protein","47","13","62","546","43.119266055","97.6744186047","31.8387096774","5.54092873349e-30","1.23623660973e-25","2.95750385102e-28"
"group_605","yafX_2","CP4-6 prophage; predicted protein","61","40","48","519","55.9633027523","92.8443649374","16.4890625","7.65778177501e-30","1.70852769182e-25","4.07763172273e-28"
"group_8391","","hypothetical protein","97","178","12","381","88.9908256881","68.1574239714","17.3019662921","8.74899057665e-30","1.95198728756e-25","4.6475887799e-28"
"group_7840","","hypothetical protein","1","295","108","264","0.917431192661","47.2271914132","0.00828625235405","1.18994927362e-29","2.65489582436e-25","6.3061658536e-28"
"yfjP","","CP4-57 prophage; predicted GTP-binding protein","72","71","37","488","66.0550458716","87.2987477639","13.3749524172","1.43486019799e-29","3.20131658773e-25","7.58605826475e-28"
"ybcO","","DLP12 prophage; predicted protein","109","279","0","280","100.0","50.0894454383","inf","1.44693312586e-29","3.2282524971e-25","7.61380305919e-28"
"yjiC","","hypothetical protein","0","280","109","279","0.0","49.9105545617","0.0","1.44693312586e-29","3.2282524971e-25","7.61380305919e-28"
"group_6811","","hypothetical protein","0","279","109","280","0.0","50.0894454383","0.0","1.73710727829e-29","3.87566004859e-25","9.11920011432e-28"
"group_9275","","hypothetical protein","1","290","108","269","0.917431192661","48.1216457961","0.00858876117497","4.81149951777e-29","1.07349365741e-24","2.51993816294e-27"
"group_12804","","hypothetical protein","13","382","96","177","11.9266055046","31.6636851521","0.0627454188482","6.3152094487e-29","1.4089863801e-24","3.29973391124e-27"
"group_9284","","hypothetical protein","0","275","109","284","0.0","50.8050089445","0.0","6.34779759773e-29","1.41625712203e-24","3.30129865275e-27"
"group_6803","","hypothetical protein","0","275","109","284","0.0","50.8050089445","0.0","6.34779759773e-29","1.41625712203e-24","3.30129865275e-27"
"group_1532","","hypothetical protein","1","288","108","271","0.917431192661","48.4794275492","0.00871270576132","6.94556338539e-29","1.54962464691e-24","3.60377824864e-27"
"group_11019","","hypothetical protein","0","274","109","285","0.0","50.9838998211","0.0","8.14984337379e-29","1.81831155513e-24","4.20905452576e-27"
"ttgR","","hypothetical protein","0","274","109","285","0.0","50.9838998211","0.0","8.14984337379e-29","1.81831155513e-24","4.20905452576e-27"
"group_13521","","hypothetical protein","39","5","70","554","35.7798165138","99.1055456172","61.7314285714","1.55514157899e-28","3.46967637689e-24","8.01310941545e-27"
"group_7845","","hypothetical protein","0","273","109","286","0.0","51.1627906977","0.0","1.67648131757e-28","3.74039746764e-24","8.61842734479e-27"
"hns_2","","H-NS DNA-binding transcriptional dual regulator","0","272","109","287","0.0","51.3416815742","0.0","1.86494494547e-28","4.16087866783e-24","9.54329969687e-27"
"yfjQ_5","","CP4-57 prophage; predicted protein","0","272","109","287","0.0","51.3416815742","0.0","1.86494494547e-28","4.16087866783e-24","9.54329969687e-27"
"group_11024","","hypothetical protein","0","269","109","290","0.0","51.8783542039","0.0","5.68942227954e-28","1.26936700479e-23","2.89809818445e-26"
"group_9283","","hypothetical protein","0","269","109","290","0.0","51.8783542039","0.0","5.68942227954e-28","1.26936700479e-23","2.89809818445e-26"
"group_3120","","hypothetical protein","106","258","3","301","97.247706422","53.8461538462","41.2222222222","1.15140900759e-27","2.56890863683e-23","5.85172810213e-26"
"stfE_2","","hypothetical protein","57","37","52","522","52.2935779817","93.3810375671","15.4646569647","1.41834052029e-27","3.16445953482e-23","7.17564520368e-26"
"group_9156","","hypothetical protein","57","37","52","522","52.2935779817","93.3810375671","15.4646569647","1.41834052029e-27","3.16445953482e-23","7.17564520368e-26"
"intZ_2","","CPZ-55 prophage; predicted integrase","0","266","109","293","0.0","52.4150268336","0.0","1.80142266782e-27","4.01915411417e-23","9.09310885558e-26"
"group_6492","","hypothetical protein","1","278","108","281","0.917431192661","50.2683363148","0.00935917932321","2.28959393834e-27","5.10831303583e-23","1.15311806678e-25"
"group_9277","","hypothetical protein","0","262","109","297","0.0","53.1305903399","0.0","5.68817347135e-27","1.26908838319e-22","2.85830716935e-25"
"group_6808","","hypothetical protein","0","260","109","299","0.0","53.488372093","0.0","7.39915120615e-27","1.6508246256e-22","3.70140050584e-25"
"flu","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","0","260","109","299","0.0","53.488372093","0.0","7.39915120615e-27","1.6508246256e-22","3.70140050584e-25"
"tfaE_2","","e14 prophage; predicted tail fiber assembly protein","56","37","53","522","51.376146789","93.3810375671","14.9066802652","9.35410940373e-27","2.08699534907e-22","4.66889339836e-25"
"group_12985","","hypothetical protein","55","35","54","524","50.4587155963","93.7388193202","15.2486772487","1.16142428402e-26","2.59125372009e-22","5.78404848234e-25"
"group_6796","","hypothetical protein","0","256","109","303","0.0","54.2039355993","0.0","2.45876203636e-26","5.48574397932e-22","1.22176926043e-24"
"group_10851","","hypothetical protein","57","41","52","518","52.2935779817","92.6654740608","13.8489681051","3.48400563115e-26","7.77316496365e-22","1.71593045555e-24"
"group_10852","","hypothetical protein","57","41","52","518","52.2935779817","92.6654740608","13.8489681051","3.48400563115e-26","7.77316496365e-22","1.71593045555e-24"
"group_7785","gpFI_2","hypothetical protein","57","41","52","518","52.2935779817","92.6654740608","13.8489681051","3.48400563115e-26","7.77316496365e-22","1.71593045555e-24"
"group_7782","","hypothetical protein","57","41","52","518","52.2935779817","92.6654740608","13.8489681051","3.48400563115e-26","7.77316496365e-22","1.71593045555e-24"
"group_11118","","hypothetical protein","33","2","76","557","30.2752293578","99.6422182469","120.927631579","4.81544536997e-26","1.07437401649e-21","2.3664625914e-24"
"group_5894","","hypothetical protein","55","37","54","522","50.4587155963","93.3810375671","14.3693693694","6.02365781506e-26","1.34393829512e-21","2.94723310333e-24"
"group_10858","","hypothetical protein","55","37","54","522","50.4587155963","93.3810375671","14.3693693694","6.02365781506e-26","1.34393829512e-21","2.94723310333e-24"
"group_12986","","hypothetical protein","57","42","52","517","52.2935779817","92.4865831843","13.4931318681","7.478011678e-26","1.66841918548e-21","3.65080784569e-24"
"group_7784","","hypothetical protein","58","45","51","514","53.2110091743","91.9499105546","12.9899782135","1.11018466709e-25","2.47693301074e-21","5.40815067846e-24"
"group_7842","","hypothetical protein","0","252","109","307","0.0","54.9194991055","0.0","1.52879805208e-25","3.410901334e-21","7.43115759042e-24"
"group_11002","","hypothetical protein","0","251","109","308","0.0","55.0983899821","0.0","1.53497581941e-25","3.42468455069e-21","7.44496641454e-24"
"group_10863","","hypothetical protein","57","43","52","516","52.2935779817","92.3076923077","13.1538461538","1.58331517236e-25","3.53253448106e-21","7.64617853042e-24"
"group_7783","","hypothetical protein","57","43","52","516","52.2935779817","92.3076923077","13.1538461538","1.58331517236e-25","3.53253448106e-21","7.64617853042e-24"
"group_4454","","hypothetical protein","0","250","109","309","0.0","55.2772808587","0.0","1.7162529226e-25","3.82913189562e-21","8.27026327347e-24"
"group_12984","pinE_1","e14 prophage; site-specific DNA recombinase","56","41","53","518","51.376146789","92.6654740608","13.3492867004","2.18930361975e-25","4.88455530602e-21","1.05270588492e-23"
"group_13168","","hypothetical protein","108","295","1","264","99.0825688073","47.2271914132","96.6508474576","2.23362914967e-25","4.98344999583e-21","1.07170967652e-23"
"group_6692","","hypothetical protein","57","44","52","515","52.2935779817","92.1288014311","12.8299825175","3.30836809471e-25","7.38130005611e-21","1.58057817047e-23"
"group_10856","","hypothetical protein","57","44","52","515","52.2935779817","92.1288014311","12.8299825175","3.30836809471e-25","7.38130005611e-21","1.58057817047e-23"
"group_12874","","hypothetical protein","0","247","109","312","0.0","55.8139534884","0.0","4.57375528505e-25","1.02045054165e-20","2.17117136521e-23"
"group_12873","","hypothetical protein","0","247","109","312","0.0","55.8139534884","0.0","4.57375528505e-25","1.02045054165e-20","2.17117136521e-23"
"group_3043","","hypothetical protein","0","247","109","312","0.0","55.8139534884","0.0","4.57375528505e-25","1.02045054165e-20","2.17117136521e-23"
"dcuA","","dicarboxylate transporter DcuA","107","289","2","270","98.1651376147","48.3005366726","49.9826989619","8.75411753137e-25","1.95313116242e-20","4.14677529177e-23"
"group_5898","","hypothetical protein","58","48","51","511","53.2110091743","91.4132379249","12.1070261438","9.37374168962e-25","2.09137550837e-20","4.43088031435e-23"
"group_13522","","hypothetical protein","38","9","71","550","34.8623853211","98.3899821109","32.7073552426","1.07423692408e-24","2.39673000131e-20","5.0670824552e-23"
"group_2071","","hypothetical protein","0","245","109","314","0.0","56.1717352415","0.0","1.20940253394e-24","2.69829799348e-20","5.69261180058e-23"
"fdtC","","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase","0","244","109","315","0.0","56.3506261181","0.0","1.22415111269e-24","2.73120354753e-20","5.73782257884e-23"
"group_7846","","hypothetical protein","0","244","109","315","0.0","56.3506261181","0.0","1.22415111269e-24","2.73120354753e-20","5.73782257884e-23"
"ydfN","","hypothetical protein","87","154","22","405","79.8165137615","72.4508050089","10.3999409681","1.29340824821e-24","2.88572314258e-20","6.04973405153e-23"
"group_9153","","hypothetical protein","55","41","54","518","50.4587155963","92.6654740608","12.8681120145","1.3427317392e-24","2.99576878333e-20","6.26729870989e-23"
"group_13276","yjjM","putative DNA-binding transcriptional regulator","0","243","109","316","0.0","56.5295169946","0.0","1.37422337828e-24","3.06602977928e-20","6.36105763336e-23"
"yjjM","","putative DNA-binding transcriptional regulator","109","316","0","243","100.0","43.4704830054","inf","1.37422337828e-24","3.06602977928e-20","6.36105763336e-23"
"group_12613","","hypothetical protein","109","316","0","243","100.0","43.4704830054","inf","1.37422337828e-24","3.06602977928e-20","6.36105763336e-23"
"group_10355","yiaN_1","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","109","316","0","243","100.0","43.4704830054","inf","1.37422337828e-24","3.06602977928e-20","6.36105763336e-23"
"arnB_1","","UDP-L-Ara4O C-4" transaminase","0","242","109","317","0.0","56.7084078712","0.0","1.66369507646e-24","3.71187008508e-20","7.68503123205e-23"
"group_5893","","hypothetical protein","56","44","53","515","51.376146789","92.1288014311","12.3670668954","2.0070674793e-24","4.47796825307e-20","9.23292423314e-23"
"group_10857","","hypothetical protein","56","44","53","515","51.376146789","92.1288014311","12.3670668954","2.0070674793e-24","4.47796825307e-20","9.23292423314e-23"
"group_6857","","hypothetical protein","31","2","78","557","28.4403669725","99.6422182469","110.685897436","2.8664586587e-24","6.39535591343e-20","1.31591685462e-22"
"rffE_2","","UDP-N-acetylglucosamine-2-epimerase","0","241","109","318","0.0","56.8872987478","0.0","3.28271482361e-24","7.32406504295e-20","1.50391479321e-22"
"yjjL_2","","hypothetical protein","0","239","109","320","0.0","57.2450805009","0.0","4.16256735553e-24","9.28710402692e-20","1.89532735243e-22"
"rfbX","","O-antigen flippase","0","239","109","320","0.0","57.2450805009","0.0","4.16256735553e-24","9.28710402692e-20","1.89532735243e-22"
"group_13242","rfbC","dTDP-4-dehydrorhamnose 3,5-epimerase","0","239","109","320","0.0","57.2450805009","0.0","4.16256735553e-24","9.28710402692e-20","1.89532735243e-22"
"yqiG_1","","putative membrane protein","50","506","59","53","45.871559633","9.48121645796","0.0887653245796","4.54391760545e-24","1.01379345695e-19","2.06475245815e-22"
"group_538","cbeA_1","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","1","253","108","306","0.917431192661","54.740608229","0.0111989459816","5.56808343394e-24","1.24229509495e-19","2.52129309207e-22"
"group_10855","","hypothetical protein","57","48","52","511","52.2935779817","91.4132379249","11.6694711538","5.5712316543e-24","1.24299749439e-19","2.52129309207e-22"
"betT_2","","choline:H+ symporter","0","237","109","322","0.0","57.602862254","0.0","9.11204184427e-24","2.03298765588e-19","4.11535962728e-22"
"group_7896","","hypothetical protein","46","24","63","535","42.2018348624","95.7066189624","16.2764550265","1.11624967461e-23","2.49046464903e-19","5.0312417152e-22"
"group_9644","emrK_2","EmrKY-TolC multidrug efflux transport system - membrane fusion protein","67","79","42","480","61.4678899083","85.8676207513","9.69258589512","1.48753523111e-23","3.31883985412e-19","6.6912093833e-22"
"group_6372","dcuA","dicarboxylate transporter DcuA","3","271","106","288","2.75229357798","51.5205724508","0.0300772819049","1.67214204237e-23","3.73071611073e-19","7.50647104775e-22"
"group_13508","","hypothetical protein","30","2","79","557","27.5229357798","99.6422182469","105.759493671","2.1686825279e-23","4.838547588e-19","9.69648815231e-22"
"group_11387","","hypothetical protein","30","2","79","557","27.5229357798","99.6422182469","105.759493671","2.1686825279e-23","4.838547588e-19","9.69648815231e-22"
"group_9070","","hypothetical protein","0","235","109","324","0.0","57.9606440072","0.0","2.34560777532e-23","5.23328550752e-19","1.0466571015e-21"
"emrK_2","","EmrKY-TolC multidrug efflux transport system - membrane fusion protein","42","479","67","80","38.5321100917","14.3112701252","0.10469572804","2.51756978197e-23","5.61694994056e-19","1.12114769273e-21"
"group_13289","","hypothetical protein","0","233","109","326","0.0","58.3184257603","0.0","2.58817265649e-23","5.7744720139e-19","1.15029322986e-21"
"group_13159","intB_2","KpLE2 phage-like element; predicted integrase","109","327","0","232","100.0","41.5026833631","inf","3.09034507777e-23","6.894868903e-19","1.36802954425e-21"
"group_10975","","hypothetical protein","0","232","109","327","0.0","58.4973166369","0.0","3.09034507777e-23","6.894868903e-19","1.36802954425e-21"
"group_7360","yiaO_1","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","108","313","1","246","99.0825688073","44.0071556351","84.8817891374","4.24062358549e-23","9.46125528158e-19","1.87351589734e-21"
"group_10981","","hypothetical protein","0","231","109","328","0.0","58.6762075134","0.0","5.98670247742e-23","1.33569318974e-18","2.63970986114e-21"
"group_9365","","hypothetical protein","28","1","81","558","25.6880733945","99.8211091234","192.888888889","9.06906847785e-23","2.02339986809e-18","3.98307060648e-21"
"group_9325","","hypothetical protein","28","1","81","558","25.6880733945","99.8211091234","192.888888889","9.06906847785e-23","2.02339986809e-18","3.98307060648e-21"
"group_6706","","hypothetical protein","52","40","57","519","47.7064220183","92.8443649374","11.8368421053","1.30863399838e-22","2.91969331378e-18","5.73613617638e-21"
"group_10293","insF-1_2","IS3 element protein InsF","0","228","109","331","0.0","59.2128801431","0.0","1.52172907574e-22","3.39512974088e-18","6.64408951248e-21"
"ykgN","","putative IS protein","0","228","109","331","0.0","59.2128801431","0.0","1.52172907574e-22","3.39512974088e-18","6.64408951248e-21"
"group_10971","","hypothetical protein","0","227","109","332","0.0","59.3917710197","0.0","1.58551055374e-22","3.53743259644e-18","6.86880115814e-21"
"yjjJ","","putative DNA-binding transcriptional regulator","109","332","0","227","100.0","40.6082289803","inf","1.58551055374e-22","3.53743259644e-18","6.86880115814e-21"
"higB-2_2","","Toxin HigB-2","109","332","0","227","100.0","40.6082289803","inf","1.58551055374e-22","3.53743259644e-18","6.86880115814e-21"
"group_12596","","hypothetical protein","109","332","0","227","100.0","40.6082289803","inf","1.58551055374e-22","3.53743259644e-18","6.86880115814e-21"
"group_5318","","hypothetical protein","33","6","76","553","30.2752293578","98.9266547406","40.0197368421","1.60708642777e-22","3.585570529e-18","6.94878009497e-21"
"group_9327","","hypothetical protein","29","2","80","557","26.6055045872","99.6422182469","100.95625","1.61957370246e-22","3.61343088756e-18","6.98922802236e-21"
"gntR_1","","GntR DNA-binding transcriptional repressor","0","226","109","333","0.0","59.5706618962","0.0","1.80992165477e-22","4.03811620395e-18","7.73585479684e-21"
"group_13329","","hypothetical protein","0","226","109","333","0.0","59.5706618962","0.0","1.80992165477e-22","4.03811620395e-18","7.73585479684e-21"
"group_13327","","IS110 family transposase ISEc21","0","226","109","333","0.0","59.5706618962","0.0","1.80992165477e-22","4.03811620395e-18","7.73585479684e-21"
"sgcA_2","","PTS permease - unknown specificity","0","226","109","333","0.0","59.5706618962","0.0","1.80992165477e-22","4.03811620395e-18","7.73585479684e-21"
"ulaB_2","","Ascorbate-specific PTS system EIIB component","0","226","109","333","0.0","59.5706618962","0.0","1.80992165477e-22","4.03811620395e-18","7.73585479684e-21"
"group_4020","","hypothetical protein","53","43","56","516","48.623853211","92.3076923077","11.3571428571","1.94092980153e-22","4.33040848019e-18","8.24839710513e-21"
"group_6699","","hypothetical protein","53","43","56","516","48.623853211","92.3076923077","11.3571428571","1.94092980153e-22","4.33040848019e-18","8.24839710513e-21"
"group_4428","","hypothetical protein","53","43","56","516","48.623853211","92.3076923077","11.3571428571","1.94092980153e-22","4.33040848019e-18","8.24839710513e-21"
