"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_9692","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_4875","","Single-stranded DNA-binding protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_5284","","hypothetical protein","0","303","93","272","0.0","47.3043478261","0.0","8.72576293816e-28","1.94680496913e-23","5.39281154884e-26"
"group_4284","","hypothetical protein","0","303","93","272","0.0","47.3043478261","0.0","8.72576293816e-28","1.94680496913e-23","5.39281154884e-26"
"essD_3","","DLP12 prophage; predicted phage lysis protein","60","64","33","511","64.5161290323","88.8695652174","14.5170454545","2.33811978874e-27","5.21657906065e-23","1.44104393941e-25"
"yadA","","Adhesin YadA","45","23","48","552","48.3870967742","96.0","22.5","4.17066347016e-27","9.30516726828e-23","2.56340696096e-25"
"group_9809","","hypothetical protein","30","1","63","574","32.2580645161","99.8260869565","273.333333333","5.72172980712e-27","1.27657513727e-22","3.50707455293e-25"
"group_7024","shiA_2","shikimate:H+ symporter","74","126","19","449","79.5698924731","78.0869565217","13.8788638262","6.32616852078e-27","1.41143145867e-22","3.86693550321e-25"
"group_15960","","hypothetical protein","34","5","59","570","36.5591397849","99.1304347826","65.6949152542","6.36311720374e-27","1.41967507933e-22","3.87889365936e-25"
"group_1721","","hypothetical protein","37","9","56","566","39.7849462366","98.4347826087","41.5515873016","6.64317790608e-27","1.48215942263e-22","4.03858153304e-25"
"group_7013","yegD","actin family protein","47","28","46","547","50.5376344086","95.1304347826","19.9604037267","6.9138550742e-27","1.5425502056e-22","4.19171251523e-25"
"group_6286","xerC_1","Tyrosine recombinase XerC","60","66","33","509","64.5161290323","88.5217391304","14.0220385675","7.59251590888e-27","1.69396622443e-22","4.59069437515e-25"
"group_7840","","hypothetical protein","0","296","93","279","0.0","48.5217391304","0.0","8.93981129878e-27","1.99456129887e-22","5.39070621316e-25"
"group_13168","","hypothetical protein","10","393","83","182","10.752688172","31.652173913","0.0557957018915","1.03125636178e-26","2.30083606878e-22","6.2017144711e-25"
"deoR_1","","DeoR DNA-binding transcriptional repressor","0","294","93","281","0.0","48.8695652174","0.0","1.26609598732e-26","2.82478675732e-22","7.57315484536e-25"
"rbsK_1","","ribokinase","0","294","93","281","0.0","48.8695652174","0.0","1.26609598732e-26","2.82478675732e-22","7.57315484536e-25"
"shiA_2","","shikimate:H+ symporter","19","447","74","128","20.4301075269","22.2608695652","0.0735231876171","1.45648294059e-26","3.24955908875e-22","8.68866066511e-25"
"fucP_1","","fucose:H+ symporter","0","293","93","282","0.0","49.0434782609","0.0","1.60364033386e-26","3.57788194886e-22","9.5410185303e-25"
"yfdQ_1","","CPS-53 (KpLE1) prophage; predicted protein","53","45","40","530","56.9892473118","92.1739130435","15.6055555556","1.93602963944e-26","4.31947572856e-22","1.14879673632e-24"
"group_11051","","hypothetical protein","39","13","54","562","41.935483871","97.7391304348","31.2222222222","2.13556551967e-26","4.76466023093e-22","1.26383560502e-24"
"insO-2","","KpLE2 phage-like element; partial transposase","61","72","32","503","65.5913978495","87.4782608696","13.3172743056","2.93615487354e-26","6.55085513835e-22","1.73303045988e-24"
"group_6","","hypothetical protein","56","55","37","520","60.2150537634","90.4347826087","14.3095823096","3.36272012329e-26","7.50256486707e-22","1.97956856651e-24"
"fimA_1","","major type 1 subunit fimbrin (pilin)","0","292","93","283","0.0","49.2173913043","0.0","3.50275627501e-26","7.81499952517e-22","2.05657882241e-24"
"group_9275","","hypothetical protein","0","291","93","284","0.0","49.3913043478","0.0","3.73897580588e-26","8.34202892049e-22","2.18950890302e-24"
"ulaA_2","","L-ascorbate PTS permease - UlaA subunit","0","290","93","285","0.0","49.5652173913","0.0","4.30466624752e-26","9.60414086484e-22","2.51417300127e-24"
"group_13333","","hypothetical protein","0","289","93","286","0.0","49.7391304348","0.0","5.23495186406e-26","1.16797011039e-21","3.03368859842e-24"
"group_13335","","hypothetical protein","0","289","93","286","0.0","49.7391304348","0.0","5.23495186406e-26","1.16797011039e-21","3.03368859842e-24"
"group_1532","","hypothetical protein","0","289","93","286","0.0","49.7391304348","0.0","5.23495186406e-26","1.16797011039e-21","3.03368859842e-24"
"yqeF","","putative acyltransferase","47","547","46","28","50.5376344086","4.86956521739","0.0523010889436","5.48795518196e-26","1.22441768065e-21","3.16386997584e-24"
"group_12714","","hypothetical protein","46","28","47","547","49.4623655914","95.1304347826","19.1200607903","5.48795518196e-26","1.22441768065e-21","3.16386997584e-24"
"fecC","","ferric dicitrate ABC transporter - membrane subunit","81","173","12","402","87.0967741935","69.9130434783","15.6849710983","5.6006239373e-26","1.24955520665e-21","3.22050310992e-24"
"group_8007","narU","nitrate:nitrite antiporter NarU","33","5","60","570","35.4838709677","99.1304347826","62.7","5.82876136783e-26","1.30045494878e-21","3.34307184775e-24"
"group_829","era_1","GTPase Era","0","288","93","287","0.0","49.9130434783","0.0","6.59496884641e-26","1.47140349932e-21","3.77282948544e-24"
"insN-2_1","","KpLE2 phage-like element; partial regulator of insertion element IS911B (interrupted)","55","53","38","522","59.1397849462","90.7826086957","14.2552135055","7.10469529689e-26","1.58512856769e-21","4.05403725752e-24"
"group_3162","znuB_2","Zn2+ ABC transporter - membrane subunit","86","211","7","364","92.4731182796","63.3043478261","21.1943127962","8.11944499941e-26","1.81152937382e-21","4.6212484026e-24"
"group_2493","yfdN_2","CPS-53 (KpLE1) prophage; predicted protein","49","36","44","539","52.688172043","93.7391304348","16.6736111111","8.7423205013e-26","1.95049912704e-21","4.96310210444e-24"
"group_986","","hypothetical protein","37","11","56","564","39.7849462366","98.0869565217","33.8766233766","1.13411243256e-25","2.53031824828e-21","6.4221275337e-24"
"group_10882","","hypothetical protein","0","287","93","288","0.0","50.0869565217","0.0","1.3862750972e-25","3.09291836936e-21","7.83017308698e-24"
"group_5293","","hypothetical protein","0","286","93","289","0.0","50.2608695652","0.0","1.49090419817e-25","3.32635635653e-21","8.39988978922e-24"
"group_10293","insF-1_2","IS3 element protein InsF","77","151","16","424","82.7956989247","73.7391304348","13.5132450331","1.72292226685e-25","3.84401186957e-21","9.63814831093e-24"
"ykgN","","putative IS protein","77","151","16","424","82.7956989247","73.7391304348","13.5132450331","1.72292226685e-25","3.84401186957e-21","9.63814831093e-24"
"group_4339","","hypothetical protein","0","285","93","290","0.0","50.4347826087","0.0","1.72364357315e-25","3.84562117606e-21","9.63814831093e-24"
"group_13933","","hypothetical protein","27","0","66","575","29.0322580645","100.0","inf","1.94844357514e-25","4.3471724605e-21","1.08408290786e-23"
"group_13995","","hypothetical protein","27","0","66","575","29.0322580645","100.0","inf","1.94844357514e-25","4.3471724605e-21","1.08408290786e-23"
"group_954","","hypothetical protein","33","6","60","569","35.4838709677","98.9565217391","52.1583333333","3.43872344289e-25","7.67213587342e-21","1.89904353303e-23"
"group_8522","allD_1","ureidoglycolate dehydrogenase","33","6","60","569","35.4838709677","98.9565217391","52.1583333333","3.43872344289e-25","7.67213587342e-21","1.89904353303e-23"
"group_5605","","hypothetical protein","60","569","33","6","64.5161290323","1.04347826087","0.0191723917559","3.43872344289e-25","7.67213587342e-21","1.89904353303e-23"
"yfjP_3","","CP4-57 prophage; predicted GTP-binding protein","32","5","61","570","34.4086021505","99.1304347826","59.8032786885","5.2399524168e-25","1.16908578371e-20","2.88663156472e-23"
"ybcO","","DLP12 prophage; predicted protein","93","295","0","280","100.0","48.6956521739","inf","6.68191952152e-25","1.49080306445e-20","3.67192873016e-23"
"group_6811","","hypothetical protein","0","279","93","296","0.0","51.4782608696","0.0","8.18325199746e-25","1.82576535315e-20","4.48590995861e-23"
"group_9462","","hypothetical protein","26","0","67","575","27.9569892473","100.0","inf","1.86701608245e-24","4.16549958156e-20","1.0159755077e-22"
"group_9461","mshA","D-inositol-3-phosphate glycosyltransferase","26","0","67","575","27.9569892473","100.0","inf","1.86701608245e-24","4.16549958156e-20","1.0159755077e-22"
"group_9460","","hypothetical protein","26","0","67","575","27.9569892473","100.0","inf","1.86701608245e-24","4.16549958156e-20","1.0159755077e-22"
"group_2142","","hypothetical protein","38","15","55","560","40.8602150538","97.3913043478","25.7939393939","1.96929305458e-24","4.39368973408e-20","1.0690242662e-22"
"group_8391","","hypothetical protein","0","275","93","300","0.0","52.1739130435","0.0","2.5235148079e-24","5.63021388791e-20","1.35995504539e-22"
"group_9284","","hypothetical protein","0","275","93","300","0.0","52.1739130435","0.0","2.5235148079e-24","5.63021388791e-20","1.35995504539e-22"
"group_6803","","hypothetical protein","0","275","93","300","0.0","52.1739130435","0.0","2.5235148079e-24","5.63021388791e-20","1.35995504539e-22"
"group_11019","","hypothetical protein","0","274","93","301","0.0","52.347826087","0.0","3.11700055474e-24","6.95433993768e-20","1.6757445633e-22"
"group_3148","","hypothetical protein","23","454","70","121","24.7311827957","21.0434782609","0.0875707992448","3.60580931058e-24","8.04492115283e-20","1.93387527712e-22"
"group_17448","","hypothetical protein","31","5","62","570","33.3333333333","99.1304347826","57.0","4.62319682171e-24","1.03148144289e-19","2.47357660166e-22"
"crcB_2","","F- efflux transporter / involved in resistance to camphor-induced chromosome decondensation","88","241","5","334","94.623655914","58.0869565217","24.3917012448","6.01893574777e-24","1.34288475468e-19","3.21264295379e-22"
"group_7845","","hypothetical protein","0","273","93","302","0.0","52.5217391304","0.0","6.24592896806e-24","1.39352921206e-19","3.32584537486e-22"
"hns_2","","H-NS DNA-binding transcriptional dual regulator","0","272","93","303","0.0","52.6956521739","0.0","6.71541171321e-24","1.49827550733e-19","3.56732263651e-22"
"mdtM","","multidrug efflux transporter MdtM","3","311","90","264","3.22580645161","45.9130434783","0.0282958199357","7.83622933242e-24","1.74834112636e-19","4.15282927875e-22"
"group_5606","","hypothetical protein","33","8","60","567","35.4838709677","98.6086956522","38.98125","8.29232544921e-24","1.85010073097e-19","4.38412495491e-22"
"group_7768","","hypothetical protein","88","244","5","331","94.623655914","57.5652173913","23.8754098361","9.25235500582e-24","2.06429292535e-19","4.88006764076e-22"
"group_12914","","hypothetical protein","81","188","12","387","87.0967741935","67.3043478261","13.8949468085","9.27411895335e-24","2.06914867968e-19","4.88006764076e-22"
"group_1524","","hypothetical protein","47","37","46","538","50.5376344086","93.5652173913","14.8566392479","1.00170819837e-23","2.23491116138e-19","5.25861449737e-22"
"group_10819","","hypothetical protein","88","245","5","330","94.623655914","57.3913043478","23.706122449","1.17389789016e-23","2.61908358273e-19","6.14808352754e-22"
"group_3248","","hypothetical protein","53","55","40","520","56.9892473118","90.4347826087","12.5272727273","1.25114410811e-23","2.79142761961e-19","6.53730121688e-22"
"group_559","cbeA_5","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","46","35","47","540","49.4623655914","93.9130434783","15.1003039514","1.61168034034e-23","3.59582000733e-19","8.40144861525e-22"
"group_15066","","hypothetical protein","34","10","59","565","36.5591397849","98.2608695652","32.5593220339","1.69880490636e-23","3.79020362659e-19","8.83497348855e-22"
"wbbJ","","putative acyl transferase","25","0","68","575","26.8817204301","100.0","inf","1.76542844267e-23","3.93884739844e-19","9.09664526199e-22"
"group_13957","","hypothetical protein","25","0","68","575","26.8817204301","100.0","inf","1.76542844267e-23","3.93884739844e-19","9.09664526199e-22"
"group_13962","tfaE_3","e14 prophage; predicted tail fiber assembly protein","25","0","68","575","26.8817204301","100.0","inf","1.76542844267e-23","3.93884739844e-19","9.09664526199e-22"
"group_13963","","hypothetical protein","25","0","68","575","26.8817204301","100.0","inf","1.76542844267e-23","3.93884739844e-19","9.09664526199e-22"
"mbeC_2","","Mobilization protein MbeC","38","17","55","558","40.8602150538","97.0434782609","22.6780748663","1.79218651635e-23","3.99854733663e-19","9.21324271113e-22"
"group_2243","insF-1_2","hypothetical protein","54","59","39","516","58.064516129","89.7391304348","12.109517601","1.91500474591e-23","4.27256708861e-19","9.82199330715e-22"
"group_11024","","hypothetical protein","0","269","93","306","0.0","53.2173913043","0.0","2.02595033927e-23","4.52009780196e-19","1.0343473231e-21"
"group_9283","","hypothetical protein","0","269","93","306","0.0","53.2173913043","0.0","2.02595033927e-23","4.52009780196e-19","1.0343473231e-21"
"narU","","nitrate:nitrite antiporter NarU","62","569","31","6","66.6666666667","1.04347826087","0.0210896309315","2.58024049852e-23","5.75677457626e-19","1.31433209504e-21"
"intZ_2","","CPZ-55 prophage; predicted integrase","0","266","93","309","0.0","53.7391304348","0.0","2.76887811095e-23","6.17764395334e-19","1.40720818983e-21"
"group_3605","","hypothetical protein","64","98","29","477","68.8172043011","82.9565217391","10.7417311752","2.82137391708e-23","6.29476734639e-19","1.42415550823e-21"
"group_9192","","hypothetical protein","64","98","29","477","68.8172043011","82.9565217391","10.7417311752","2.82137391708e-23","6.29476734639e-19","1.42415550823e-21"
"group_13143","","hypothetical protein","64","98","29","477","68.8172043011","82.9565217391","10.7417311752","2.82137391708e-23","6.29476734639e-19","1.42415550823e-21"
"group_5604","","hypothetical protein","60","566","33","9","64.5161290323","1.5652173913","0.0289110183103","3.5107382968e-23","7.83280821399e-19","1.76812826501e-21"
"cbeA_3","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","32","489","61","86","34.4086021505","14.9565217391","0.0922592108351","3.66052469887e-23","8.16699665564e-19","1.83941366118e-21"
"group_7619","yqeF","putative acyltransferase","45","34","48","541","48.3870967742","94.0869565217","14.9172794118","5.34481938999e-23","1.1924826541e-18","2.67973630135e-21"
"group_2328","ymfN","hypothetical protein","55","65","38","510","59.1397849462","88.6956521739","11.3562753036","8.08400848907e-23","1.803623134e-18","4.04399805829e-21"
"group_9277","","hypothetical protein","0","262","93","313","0.0","54.4347826087","0.0","8.11419871146e-23","1.81035887451e-18","4.0500198535e-21"
"group_6076","","hypothetical protein","35","13","58","562","37.6344086022","97.7391304348","26.0875331565","9.38243342644e-23","2.09331472177e-18","4.67257750396e-21"
"group_4338","","hypothetical protein","45","35","48","540","48.3870967742","93.9130434783","14.4642857143","1.12455875653e-22","2.50900304169e-18","5.5879800483e-21"
"wbbK","","putative lipopolysaccharide biosynthesis protein","24","0","69","575","25.8064516129","100.0","inf","1.64773321316e-22","3.67625757188e-18","8.11535887832e-21"
"group_13970","","hypothetical protein","24","0","69","575","25.8064516129","100.0","inf","1.64773321316e-22","3.67625757188e-18","8.11535887832e-21"
"group_13969","","hypothetical protein","24","0","69","575","25.8064516129","100.0","inf","1.64773321316e-22","3.67625757188e-18","8.11535887832e-21"
"group_13967","","hypothetical protein","24","0","69","575","25.8064516129","100.0","inf","1.64773321316e-22","3.67625757188e-18","8.11535887832e-21"
"eno_1","","degradosome","87","245","6","330","93.5483870968","57.3913043478","19.5306122449","1.89210286413e-22","4.22147070017e-18","9.29839361271e-21"
"group_6808","","hypothetical protein","0","260","93","315","0.0","54.7826086957","0.0","1.94483147176e-22","4.33911349664e-18","9.51559977334e-21"
"flu","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","0","260","93","315","0.0","54.7826086957","0.0","1.94483147176e-22","4.33911349664e-18","9.51559977334e-21"
